10029084,10029084,5/15/2018,Male,African American,no,no,yes,private
10029085,10029085,7/18/1984,Female,Caucasian,no,no,yes,private
10029086,10029086,4/21/2017,Male,African American,no,no,yes,private
10029087,10029087,2/15/1921,Female,Caucasian,no,no,yes,public
10029088,10029088,7/21/1952,Male,Hispanic,no,no,no,private
10029089,10029089,6/14/1951,Male,Caucasian,no,no,yes,public
10029090,10029090,11/2/2019,Male,Asian,no,no,yes,none
10029091,10029091,2/8/1939,Male,Caucasian,no,no,yes,none
10029092,10029092,1/4/1971,Female,African American,no,no,yes,none
10029093,10029093,9/22/2016,Female,Caucasian,no,no,yes,private
10029094,10029094,8/10/1978,Female,African American,yes,no,yes,private
10029095,10029095,4/1/1930,Female,Caucasian,no,no,no,private
10029096,10029096,9/17/1979,Female,Hispanic,no,no,yes,private
10029097,10029097,9/27/1959,Female,Caucasian,no,no,yes,public
10029098,10029098,5/17/1940,Male,Hispanic,no,no,no,none
10029099,10029099,8/18/1954,Female,Caucasian,no,no,yes,private
10029100,10029100,5/15/1939,Female,African American,yes,no,yes,private
10029101,10029101,6/15/1994,Male,Caucasian,no,no,no,public
10029102,10029102,1/15/1964,Female,Hispanic,no,no,yes,private
10029103,10029103,10/14/1965,Male,African American,no,no,yes,private
10029104,10029104,6/24/2004,Female,Asian,no,no,yes,public
10029105,10029105,10/9/1972,Male,African American,no,no,yes,private
10029106,10029106,4/5/1982,Male,Caucasian,no,no,yes,private
10029107,10029107,1/24/1973,Male,African American,no,no,yes,private
10029108,10029108,5/12/1928,Male,Caucasian,yes,no,yes,private
10029109,10029109,10/8/2019,Male,Caucasian,no,no,yes,private
10029110,10029110,8/23/1966,Male,Hispanic,no,no,yes,private
10029111,10029111,6/22/1938,Female,African American,no,no,yes,none
10029112,10029112,10/4/1956,Female,Hispanic,no,no,yes,none
10029113,10029113,4/3/2005,Male,Caucasian,no,no,no,private
10029114,10029114,5/26/1923,Male,Caucasian,no,no,yes,private
10029115,10029115,9/9/2012,Male,Caucasian,no,no,no,none
10029116,10029116,3/6/1988,Female,African American,no,yes,yes,private
10029117,10029117,4/17/1966,Female,Caucasian,no,no,yes,private
10029118,10029118,8/1/1981,Male,Hispanic,no,no,no,none
10029119,10029119,11/8/1956,Male,African American,no,no,yes,private
10029120,10029120,11/8/2001,Female,Caucasian,no,no,no,none
10029121,10029121,11/22/1987,Male,African American,no,no,yes,none
10029122,10029122,10/27/1958,Male,Caucasian,no,yes,yes,private
10029123,10029123,11/9/1952,Female,Asian,no,no,yes,none
10029124,10029124,5/24/1921,Female,Caucasian,no,no,yes,private
10029125,10029125,11/1/1952,Female,Caucasian,no,no,no,private
10029126,10029126,3/9/1993,Female,Hispanic,no,no,yes,none
10029127,10029127,9/11/1961,Male,African American,no,no,no,none
10029128,10029128,9/9/1995,Male,Hispanic,no,no,yes,private
10029129,10029129,9/7/1985,Male,Caucasian,yes,no,yes,private
10029130,10029130,1/12/1971,Female,Caucasian,no,no,yes,public
10029131,10029131,1/26/2009,Male,Caucasian,no,no,yes,private
10029132,10029132,3/14/1941,Male,Caucasian,no,no,yes,private
10029133,10029133,3/14/1999,Male,Caucasian,no,no,yes,private
10029134,10029134,8/14/1943,Male,Caucasian,no,no,yes,none
10029135,10029135,2/6/1979,Male,Caucasian,yes,no,no,private
10029136,10029136,1/9/1934,Female,Caucasian,no,no,no,private
10029137,10029137,4/3/1945,Male,Caucasian,no,no,yes,public
10029138,10029138,5/11/2012,Female,Asian,no,no,yes,private
10029139,10029139,6/1/1981,Male,Caucasian,no,no,yes,none
10029140,10029140,11/17/1949,Female,Caucasian,no,no,yes,public
10029141,10029141,2/19/1958,Female,Hispanic,no,no,yes,private
10029142,10029142,4/27/1934,Male,Caucasian,no,no,yes,private
10029143,10029143,7/13/2015,Male,Caucasian,no,no,yes,none
10029144,10029144,4/7/1951,Female,Caucasian,yes,no,yes,private
10029145,10029145,5/12/1955,Male,Caucasian,no,no,yes,private
10029146,10029146,1/27/1930,Male,Caucasian,no,no,yes,none
10029147,10029147,1/22/1924,Female,Caucasian,no,no,yes,private
10029148,10029148,6/8/1931,Female,Caucasian,yes,no,yes,none
10029149,10029149,6/26/1945,Male,Hispanic,yes,no,yes,public
10029150,10029150,11/19/1923,Male,Caucasian,no,no,yes,private
10029151,10029151,4/12/1940,Male,African American,no,no,yes,none
10029152,10029152,7/8/1973,Female,Caucasian,no,no,yes,private
10029153,10029153,10/9/1937,Male,Hispanic,no,no,no,public
10029154,10029154,6/26/2012,Male,Hispanic,no,no,yes,private
10029155,10029155,6/15/2016,Male,Caucasian,no,no,yes,public
10029156,10029156,11/9/1936,Male,African American,no,no,yes,public
10029157,10029157,11/8/1947,Female,Caucasian,yes,no,yes,public
10029158,10029158,6/24/1956,Female,Caucasian,no,no,yes,private
10029159,10029159,7/21/1986,Male,Caucasian,no,no,yes,private
10029160,10029160,3/8/1937,Female,Caucasian,no,no,yes,private
10029161,10029161,3/8/2014,Male,Hispanic,no,no,no,private
10029162,10029162,10/24/2000,Female,Caucasian,no,no,yes,private
10029163,10029163,9/26/1954,Female,Caucasian,no,no,yes,private
10029164,10029164,3/15/1938,Female,Caucasian,no,no,yes,private
10029165,10029165,9/4/1975,Male,Hispanic,no,no,no,private
10029166,10029166,7/7/2001,Male,Caucasian,no,no,no,public
10029167,10029167,5/13/2009,Male,African American,no,no,yes,private
10029168,10029168,1/1/1984,Male,Caucasian,no,no,yes,public
10029169,10029169,11/16/1997,Male,African American,no,no,no,private
10029170,10029170,10/2/1979,Female,Hispanic,no,no,no,none
10029171,10029171,2/15/1927,Male,Caucasian,no,no,yes,public
10029172,10029172,11/1/1959,Female,Caucasian,no,no,yes,private
10029173,10029173,4/25/1920,Female,African American,no,no,no,private
10029174,10029174,4/19/1934,Female,African American,no,no,yes,private
10029175,10029175,8/26/1948,Female,African American,no,no,no,private
10029176,10029176,9/11/2015,Female,African American,no,no,yes,private
10029177,10029177,7/3/2016,Male,Hispanic,no,no,yes,private
10029178,10029178,4/9/2017,Female,Asian,no,no,yes,public
10029179,10029179,10/10/1988,Female,Caucasian,no,no,yes,private
10029180,10029180,1/4/1968,Male,Caucasian,no,no,yes,private
10029181,10029181,3/4/2003,Female,Caucasian,no,no,no,private
10029182,10029182,10/16/1970,Male,Hispanic,no,no,yes,private
10029183,10029183,2/14/1973,Male,Caucasian,no,no,yes,none
10029184,10029184,5/26/1980,Female,Caucasian,yes,no,yes,private
10029185,10029185,9/13/1968,Male,Caucasian,no,no,yes,private
10029186,10029186,4/2/1945,Male,Caucasian,no,no,yes,none
10029187,10029187,6/2/1963,Female,Hispanic,no,no,yes,none
10029188,10029188,8/15/1929,Male,Hispanic,no,no,yes,private
10029189,10029189,9/10/1969,Male,Caucasian,no,no,yes,private
10029190,10029190,7/25/1948,Male,Caucasian,no,no,yes,private
10029191,10029191,10/10/1960,Female,African American,no,no,yes,private
10029192,10029192,4/27/1953,Male,Caucasian,no,no,yes,none
10029193,10029193,3/13/1997,Male,Caucasian,no,no,no,private
10029194,10029194,3/10/1998,Female,Caucasian,no,no,yes,private
10029195,10029195,4/9/1973,Female,African American,no,no,yes,private
10029196,10029196,11/19/1934,Male,Caucasian,no,no,yes,private
10029197,10029197,11/26/1986,Male,Hispanic,no,no,yes,private
10029198,10029198,7/16/1926,Male,Caucasian,no,no,yes,private
10029199,10029199,5/10/1946,Male,Caucasian,no,no,yes,private
10029200,10029200,5/20/1943,Female,Caucasian,yes,no,no,private
10029201,10029201,2/15/1946,Male,Caucasian,no,no,yes,private
10029202,10029202,4/20/2008,Male,African American,no,no,yes,private
10029203,10029203,7/27/1999,Female,Hispanic,no,no,yes,private
10029204,10029204,10/19/1994,Female,Caucasian,no,no,yes,private
10029205,10029205,2/4/2018,Male,Caucasian,yes,no,yes,public
10029206,10029206,10/6/1954,Male,African American,no,no,yes,private
10029207,10029207,6/21/1986,Female,Caucasian,yes,no,yes,private
10029208,10029208,6/4/1934,Female,Caucasian,no,no,yes,private
10029209,10029209,8/24/1943,Female,Hispanic,no,no,yes,private
10029210,10029210,5/26/1960,Female,African American,no,no,yes,private
10029211,10029211,10/11/1977,Female,Caucasian,yes,no,yes,private
10029212,10029212,6/4/2002,Female,Caucasian,no,no,no,private
10029213,10029213,11/19/1962,Female,Hispanic,no,no,yes,private
10029214,10029214,7/22/2013,Female,Caucasian,no,no,yes,private
10029215,10029215,11/26/1994,Female,Hispanic,no,no,yes,private
10029216,10029216,9/14/1923,Male,Caucasian,no,no,yes,private
10029217,10029217,2/24/1985,Male,Caucasian,no,no,yes,private
10029218,10029218,9/23/1959,Male,Caucasian,no,no,no,private
10029219,10029219,9/21/1950,Male,Caucasian,no,no,yes,private
10029220,10029220,4/17/1944,Female,Caucasian,no,no,yes,none
10029221,10029221,2/9/2000,Female,Caucasian,no,no,yes,private
10029222,10029222,11/17/2003,Female,Caucasian,no,no,yes,private
10029223,10029223,2/26/2010,Male,Caucasian,no,no,yes,private
10029224,10029224,4/2/2005,Male,Caucasian,no,no,yes,public
10029225,10029225,7/21/1970,Female,Caucasian,no,no,yes,none
10029226,10029226,1/2/2010,Male,Caucasian,no,no,no,public
10029227,10029227,11/12/1951,Female,Caucasian,no,no,yes,private
10029228,10029228,3/22/2005,Female,Caucasian,yes,no,yes,none
10029229,10029229,11/15/1983,Male,Caucasian,no,no,yes,private
10029230,10029230,11/8/1935,Male,Asian,no,no,yes,private
10029231,10029231,4/18/1933,Female,Caucasian,no,no,yes,private
10029232,10029232,2/12/1977,Male,Caucasian,no,no,yes,private
10029233,10029233,2/27/1961,Male,Caucasian,no,no,yes,private
10029234,10029234,9/25/1926,Female,African American,yes,no,yes,public
10029235,10029235,2/1/2012,Male,Caucasian,yes,no,yes,private
10029236,10029236,4/4/1998,Female,Caucasian,no,no,yes,public
10029237,10029237,8/26/1957,Male,Caucasian,no,no,yes,private
10029238,10029238,4/24/1986,Male,Hispanic,no,no,yes,public
10029239,10029239,6/4/1993,Female,Hispanic,no,no,no,private
10029240,10029240,7/6/1988,Female,Caucasian,yes,no,yes,private
10029241,10029241,6/21/2002,Female,African American,no,no,yes,private
10029242,10029242,1/16/1984,Female,African American,no,no,yes,private
10029243,10029243,5/13/1966,Female,Hispanic,no,no,no,public
10029244,10029244,10/25/1961,Female,Caucasian,no,no,yes,none
10029245,10029245,11/6/1941,Male,Hispanic,no,no,no,private
10029246,10029246,10/7/1970,Male,Caucasian,no,no,yes,private
10029247,10029247,1/16/1923,Female,Asian,no,no,yes,private
10029248,10029248,6/10/2019,Female,Hispanic,no,no,yes,private
10029249,10029249,5/8/1921,Male,Caucasian,no,no,no,private
10029250,10029250,5/13/1958,Female,Caucasian,no,no,yes,private
10029251,10029251,7/6/1971,Female,Hispanic,no,no,yes,private
10029252,10029252,10/14/1936,Male,Caucasian,no,no,yes,private
10029253,10029253,8/23/1920,Male,Caucasian,no,no,yes,public
10029254,10029254,5/25/2019,Male,Caucasian,no,no,yes,none
10029255,10029255,9/1/1929,Male,Caucasian,no,no,yes,private
10029256,10029256,5/15/1993,Male,Caucasian,no,no,yes,public
10029257,10029257,9/21/1921,Female,Caucasian,yes,no,yes,private
10029258,10029258,7/20/1931,Male,Hispanic,no,no,yes,private
10029259,10029259,3/3/1951,Male,Caucasian,no,no,yes,public
10029260,10029260,6/5/1949,Female,Hispanic,no,no,yes,private
10029261,10029261,3/16/1970,Female,African American,no,no,yes,none
10029262,10029262,8/10/1928,Male,African American,no,no,yes,private
10029263,10029263,9/24/1972,Male,Caucasian,yes,no,yes,private
10029264,10029264,6/21/1978,Male,Hispanic,no,no,yes,public
10029265,10029265,9/19/1931,Male,African American,no,no,yes,none
10029266,10029266,8/13/2007,Female,Caucasian,no,no,yes,private
10029267,10029267,5/12/2014,Male,Caucasian,no,no,yes,none
10029268,10029268,11/14/2004,Male,Caucasian,no,no,yes,private
10029269,10029269,3/10/2019,Female,Hispanic,no,no,no,public
10029270,10029270,9/19/1977,Female,Caucasian,no,no,yes,private
10029271,10029271,5/4/1933,Male,Hispanic,no,no,yes,public
10029272,10029272,10/21/1930,Male,African American,yes,no,yes,none
10029273,10029273,11/26/1945,Female,Caucasian,no,no,yes,public
10029274,10029274,9/17/1953,Male,Caucasian,no,no,no,private
10029275,10029275,6/21/2011,Female,Caucasian,no,no,yes,none
10029276,10029276,1/24/1967,Female,Caucasian,no,no,yes,private
10029277,10029277,4/25/2015,Female,Caucasian,no,no,yes,private
10029278,10029278,1/13/1949,Male,Caucasian,no,no,yes,private
10029279,10029279,11/12/1960,Female,African American,no,no,yes,private
10029280,10029280,2/6/2011,Female,Caucasian,no,no,yes,public
10029281,10029281,10/19/2015,Female,Caucasian,no,no,yes,private
10029282,10029282,8/6/1987,Female,African American,yes,no,yes,private
10029283,10029283,1/13/2005,Male,African American,no,no,yes,private
10029284,10029284,5/14/2006,Female,African American,no,no,yes,public
10029285,10029285,1/6/1963,Male,Caucasian,yes,no,yes,private
10029286,10029286,7/22/1922,Female,Caucasian,no,no,yes,private
10029287,10029287,2/22/2008,Female,Caucasian,no,no,yes,none
10029288,10029288,9/12/1962,Male,Hispanic,no,no,yes,public
10029289,10029289,9/11/1968,Male,Caucasian,no,no,yes,private
10029290,10029290,6/5/1979,Female,Hispanic,no,no,yes,private
10029291,10029291,10/3/2007,Male,Caucasian,no,no,yes,private
10029292,10029292,9/27/2018,Female,Caucasian,no,no,yes,private
10029293,10029293,7/15/1932,Male,Caucasian,no,no,yes,private
10029294,10029294,3/8/1959,Male,Asian,no,no,yes,public
10029295,10029295,5/3/1985,Male,Caucasian,no,no,yes,private
10029296,10029296,11/12/2005,Female,Caucasian,no,no,yes,none
10029297,10029297,8/27/1962,Male,Asian,no,no,yes,public
10029298,10029298,6/14/1993,Male,Caucasian,yes,no,yes,private
10029299,10029299,8/25/2017,Female,Asian,no,no,yes,public
10029300,10029300,6/3/2018,Female,African American,no,no,yes,private
10029301,10029301,10/2/1991,Female,Caucasian,no,no,yes,public
10029302,10029302,3/4/1944,Female,Caucasian,no,no,yes,private
10029303,10029303,1/14/2011,Female,Caucasian,no,no,yes,none
10029304,10029304,5/26/1950,Male,Caucasian,no,no,yes,private
10029305,10029305,1/21/1991,Male,Caucasian,no,no,yes,public
10029306,10029306,5/11/2008,Female,Caucasian,no,no,yes,none
10029307,10029307,3/17/1983,Male,Hispanic,no,no,yes,private
10029308,10029308,7/3/1988,Male,Caucasian,no,no,yes,private
10029309,10029309,4/14/1987,Male,African American,yes,no,yes,public
10029310,10029310,1/9/2001,Female,Caucasian,yes,no,yes,private
10029311,10029311,7/21/1982,Female,Caucasian,no,no,yes,private
10029312,10029312,9/17/1980,Male,African American,yes,no,yes,private
10029313,10029313,1/13/2019,Male,Caucasian,no,no,yes,none
10029314,10029314,2/3/1937,Male,Caucasian,no,no,no,public
10029315,10029315,1/11/1960,Male,Caucasian,no,no,yes,private
10029316,10029316,5/2/1945,Male,Caucasian,no,no,yes,private
10029317,10029317,5/25/1991,Male,Caucasian,no,no,yes,private
10029318,10029318,3/24/1929,Male,Asian,no,no,yes,private
10029319,10029319,3/4/1935,Female,Asian,yes,no,yes,public
10029320,10029320,1/21/1969,Female,Caucasian,no,no,yes,private
10029321,10029321,2/18/1967,Female,Asian,no,no,yes,private
10029322,10029322,2/23/1938,Female,Caucasian,no,no,yes,public
10029323,10029323,11/2/1956,Male,African American,no,no,yes,private
10029324,10029324,8/20/1980,Male,Caucasian,no,no,yes,private
10029325,10029325,7/27/1969,Male,Caucasian,no,no,yes,private
10029326,10029326,9/10/1974,Female,Caucasian,no,no,yes,private
10029327,10029327,7/7/1973,Male,Caucasian,no,no,yes,private
10029328,10029328,11/15/1991,Female,Asian,no,no,yes,none
10029329,10029329,10/3/1931,Female,Caucasian,no,no,yes,none
10029330,10029330,1/17/1935,Male,Caucasian,no,no,yes,public
10029331,10029331,5/15/1952,Male,African American,no,no,yes,private
10029332,10029332,6/23/1960,Female,Caucasian,no,no,yes,private
10029333,10029333,3/27/2000,Female,Hispanic,no,no,yes,public
10029334,10029334,6/1/1962,Female,Hispanic,yes,no,yes,private
10029335,10029335,7/21/1971,Male,Caucasian,no,no,yes,private
10029336,10029336,4/10/2005,Male,Caucasian,no,no,yes,private
10029337,10029337,3/14/1932,Male,Caucasian,no,no,no,public
10029338,10029338,11/6/1984,Male,Caucasian,no,no,yes,private
10029339,10029339,2/22/2011,Male,Caucasian,no,no,yes,public
10029340,10029340,7/22/1945,Male,Caucasian,no,yes,yes,none
10029341,10029341,8/6/2011,Female,Caucasian,no,no,yes,private
10029342,10029342,7/23/2010,Female,African American,no,no,yes,private
10029343,10029343,10/10/1968,Female,Caucasian,no,no,yes,private
10029344,10029344,10/7/1962,Female,Caucasian,no,no,yes,private
10029345,10029345,3/18/1946,Male,African American,no,no,yes,public
10029346,10029346,5/10/1978,Male,Hispanic,no,no,yes,none
10029347,10029347,5/25/1924,Male,Caucasian,no,no,yes,private
10029348,10029348,2/12/1931,Female,African American,no,no,yes,private
10029349,10029349,6/15/1953,Male,Asian,no,no,yes,private
10029350,10029350,4/23/1982,Male,African American,no,no,yes,public
10029351,10029351,10/9/2013,Male,Asian,no,no,yes,private
10029352,10029352,1/22/1934,Male,Hispanic,yes,no,yes,private
10029353,10029353,8/7/1960,Female,Asian,no,no,no,public
10029354,10029354,7/11/1971,Male,Caucasian,no,no,yes,private
10029355,10029355,11/8/1950,Male,Caucasian,no,no,yes,none
10029356,10029356,8/9/1945,Male,Caucasian,no,no,yes,private
10029357,10029357,3/6/1982,Male,Caucasian,no,no,yes,private
10029358,10029358,6/16/2001,Male,Caucasian,no,no,yes,private
10029359,10029359,6/8/1943,Female,Caucasian,no,no,yes,none
10029360,10029360,2/9/1929,Male,Caucasian,no,no,yes,private
10029361,10029361,10/27/1931,Male,Caucasian,no,no,yes,private
10029362,10029362,7/24/1980,Male,Caucasian,no,no,no,private
10029363,10029363,9/4/1968,Female,Caucasian,no,no,yes,private
10029364,10029364,7/20/1972,Male,Caucasian,no,no,yes,none
10029365,10029365,11/6/1990,Male,Hispanic,no,no,yes,private
10029366,10029366,5/17/1921,Female,Hispanic,no,no,yes,private
10029367,10029367,1/4/1928,Female,Caucasian,no,no,yes,none
10029368,10029368,9/13/1943,Female,Caucasian,no,no,no,private
10029369,10029369,3/3/1979,Female,Asian,no,no,yes,private
10029370,10029370,2/27/1940,Male,Asian,no,no,yes,public
10029371,10029371,6/2/1958,Female,Caucasian,no,no,yes,none
10029372,10029372,7/19/2012,Male,Caucasian,no,no,no,none
10029373,10029373,8/22/1981,Male,African American,no,no,yes,private
10029374,10029374,1/13/2012,Female,Asian,no,no,yes,private
10029375,10029375,10/16/1984,Male,Caucasian,no,no,yes,private
10029376,10029376,5/27/1983,Male,Caucasian,no,no,yes,none
10029377,10029377,5/6/2005,Male,Caucasian,no,no,yes,none
10029378,10029378,9/6/2000,Female,Caucasian,no,no,yes,private
10029379,10029379,1/27/1974,Female,Caucasian,no,no,no,public
10029380,10029380,5/18/2001,Male,Caucasian,no,no,yes,none
10029381,10029381,6/22/1992,Female,Caucasian,no,no,no,none
10029382,10029382,1/1/1948,Male,Caucasian,no,no,yes,private
10029383,10029383,6/6/1920,Male,Caucasian,no,no,yes,private
10029384,10029384,5/2/1946,Female,Asian,no,no,yes,private
10029385,10029385,11/18/1954,Female,Caucasian,no,no,yes,private
10029386,10029386,6/14/1969,Male,Hispanic,no,no,yes,private
10029387,10029387,2/24/1959,Male,Hispanic,no,no,yes,public
10029388,10029388,4/27/1938,Female,Asian,no,no,yes,private
10029389,10029389,1/24/1955,Male,Asian,no,yes,yes,public
10029390,10029390,9/12/1938,Male,Hispanic,no,no,yes,public
10029391,10029391,7/6/1925,Male,Caucasian,no,no,yes,private
10029392,10029392,10/11/1937,Male,African American,no,no,yes,private
10029393,10029393,3/24/1969,Male,Caucasian,no,no,no,none
10029394,10029394,5/22/1978,Male,African American,no,no,yes,public
10029395,10029395,2/5/2010,Female,Caucasian,no,no,yes,none
10029396,10029396,8/16/2010,Female,Caucasian,no,no,yes,private
10029397,10029397,2/27/1954,Male,African American,no,no,yes,private
10029398,10029398,6/7/1954,Male,Hispanic,yes,no,yes,none
10029399,10029399,7/10/1972,Male,Caucasian,no,no,yes,public
10029400,10029400,7/8/2017,Female,African American,no,no,yes,private
10029401,10029401,4/21/2019,Female,Caucasian,no,no,yes,none
10029402,10029402,3/2/2015,Male,Asian,yes,no,yes,none
10029403,10029403,11/27/1952,Female,Caucasian,no,no,yes,private
10029404,10029404,8/9/1955,Female,African American,no,no,yes,public
10029405,10029405,3/9/1934,Male,African American,yes,no,yes,private
10029406,10029406,4/24/1931,Male,Asian,no,no,yes,private
10029407,10029407,4/6/1928,Male,Asian,no,no,yes,none
10029408,10029408,6/25/1958,Male,Hispanic,no,no,yes,private
10029409,10029409,11/17/1968,Male,African American,no,no,yes,private
10029410,10029410,4/25/2011,Male,Caucasian,yes,no,yes,private
10029411,10029411,6/13/1994,Male,Caucasian,no,no,yes,none
10029412,10029412,10/12/1976,Male,African American,no,no,no,public
10029413,10029413,2/10/2009,Male,Caucasian,no,no,yes,public
10029414,10029414,3/14/1967,Male,Hispanic,no,no,yes,public
10029415,10029415,6/21/1938,Male,Caucasian,no,no,yes,none
10029416,10029416,10/25/1957,Female,Hispanic,no,no,yes,private
10029417,10029417,10/25/1998,Female,Caucasian,no,no,yes,public
10029418,10029418,9/8/1958,Male,Caucasian,no,no,yes,private
10029419,10029419,1/24/1937,Male,Caucasian,no,no,yes,private
10029420,10029420,11/21/2015,Male,Caucasian,no,no,yes,private
10029421,10029421,9/23/1946,Female,African American,yes,no,yes,public
10029422,10029422,3/19/1950,Female,Asian,no,no,yes,private
10029423,10029423,6/23/1980,Male,Caucasian,yes,no,yes,private
10029424,10029424,3/13/1979,Female,Caucasian,no,yes,yes,none
10029425,10029425,7/18/1983,Male,Hispanic,no,no,yes,none
10029426,10029426,1/20/1998,Female,Hispanic,yes,no,yes,none
10029427,10029427,3/21/1968,Male,Caucasian,no,no,yes,none
10029428,10029428,6/6/2004,Male,African American,no,no,yes,public
10029429,10029429,6/11/1930,Female,African American,no,no,yes,private
10029430,10029430,11/10/1928,Female,African American,no,no,yes,public
10029431,10029431,9/9/1969,Male,Caucasian,no,no,yes,public
10029432,10029432,9/26/1969,Female,Caucasian,no,no,yes,private
10029433,10029433,1/4/1941,Female,Caucasian,no,no,yes,public
10029434,10029434,4/16/1979,Male,Caucasian,no,no,yes,public
10029435,10029435,6/18/1923,Female,Caucasian,no,no,yes,public
10029436,10029436,2/13/2006,Male,Asian,no,no,yes,private
10029437,10029437,9/9/1930,Male,Caucasian,no,no,no,public
10029438,10029438,7/5/1977,Female,Caucasian,no,no,yes,private
10029439,10029439,7/6/2008,Female,Hispanic,no,yes,yes,private
10029440,10029440,7/8/2003,Male,Caucasian,no,no,yes,private
10029441,10029441,6/18/1977,Male,Caucasian,no,no,yes,none
10029442,10029442,7/6/1993,Male,African American,no,no,yes,public
10029443,10029443,8/18/1979,Female,Caucasian,no,no,yes,public
10029444,10029444,3/19/1973,Male,Hispanic,no,no,yes,public
10029445,10029445,4/27/1989,Male,Asian,no,no,no,private
10029446,10029446,10/13/1951,Female,African American,no,no,yes,private
10029447,10029447,7/25/1939,Female,Caucasian,no,no,yes,private
10029448,10029448,5/24/1956,Male,Caucasian,no,no,yes,private
10029449,10029449,8/9/1962,Male,Caucasian,no,no,yes,private
10029450,10029450,7/14/1961,Male,Caucasian,no,no,yes,private
10029451,10029451,9/19/1954,Female,Caucasian,no,no,yes,private
10029452,10029452,6/19/1965,Female,African American,no,no,yes,private
10029453,10029453,9/25/1937,Female,African American,no,no,yes,private
10029454,10029454,11/24/2011,Male,Caucasian,yes,no,yes,public
10029455,10029455,8/3/1990,Male,Caucasian,no,no,yes,private
10029456,10029456,10/12/1963,Male,Caucasian,no,no,yes,none
10029457,10029457,10/5/1956,Female,Caucasian,no,no,yes,private
10029458,10029458,3/5/1945,Male,Caucasian,no,no,yes,none
10029459,10029459,4/8/1952,Male,Hispanic,no,no,yes,private
10029460,10029460,4/18/1939,Female,African American,no,no,yes,private
10029461,10029461,9/24/1981,Male,Hispanic,no,no,yes,none
10029462,10029462,11/14/1931,Male,Caucasian,no,no,yes,private
10029463,10029463,10/17/1956,Female,Caucasian,no,no,yes,none
10029464,10029464,6/15/1978,Female,Hispanic,no,no,yes,private
10029465,10029465,3/22/2011,Male,Caucasian,no,no,yes,private
10029466,10029466,1/1/1927,Male,Caucasian,no,no,yes,none
10029467,10029467,9/8/1967,Male,Asian,no,no,yes,public
10029468,10029468,10/15/2010,Male,Caucasian,no,no,yes,private
10029469,10029469,7/24/1993,Male,African American,yes,no,yes,public
10029470,10029470,10/9/1942,Male,African American,no,no,yes,none
10029471,10029471,9/16/2010,Female,Caucasian,no,no,yes,private
10029472,10029472,3/8/1941,Female,Hispanic,no,no,yes,none
10029473,10029473,6/10/2000,Female,Caucasian,no,no,yes,private
10029474,10029474,3/19/1939,Male,Caucasian,no,no,no,none
10029475,10029475,6/22/1976,Female,African American,no,no,yes,none
10029476,10029476,11/3/1982,Male,African American,no,no,yes,private
10029477,10029477,11/3/2008,Male,Caucasian,no,no,yes,none
10029478,10029478,1/20/1940,Female,Caucasian,no,no,yes,none
10029479,10029479,4/24/1937,Female,Caucasian,no,no,yes,none
10029480,10029480,2/14/1953,Female,Caucasian,no,no,yes,private
10029481,10029481,3/9/1929,Female,Asian,no,no,yes,none
10029482,10029482,5/26/1973,Female,Asian,no,no,yes,private
10029483,10029483,9/2/2005,Female,Caucasian,no,no,yes,none
10029484,10029484,9/6/1927,Male,Caucasian,no,no,no,private
10029485,10029485,8/11/2016,Female,Hispanic,no,no,yes,none
10029486,10029486,3/24/1979,Male,Caucasian,no,no,yes,private
10029487,10029487,5/14/1993,Female,Caucasian,no,no,yes,private
10029488,10029488,8/23/1977,Male,Caucasian,no,no,yes,private
10029489,10029489,6/2/1984,Male,Asian,no,no,yes,private
10029490,10029490,6/11/1949,Male,Caucasian,no,no,no,public
10029491,10029491,9/23/1970,Female,Asian,no,no,yes,private
10029492,10029492,10/26/1984,Female,Caucasian,no,no,no,private
10029493,10029493,4/13/2014,Female,Caucasian,no,no,yes,public
10029494,10029494,8/26/1934,Male,Caucasian,no,no,yes,private
10029495,10029495,1/3/1976,Female,African American,no,no,yes,private
10029496,10029496,4/4/1933,Male,Hispanic,no,no,no,private
10029497,10029497,5/23/1950,Female,Hispanic,no,no,no,none
10029498,10029498,4/15/2018,Male,Caucasian,no,no,yes,none
10029499,10029499,11/13/2014,Male,Caucasian,no,no,yes,public
10029500,10029500,3/6/1985,Male,Caucasian,no,no,yes,private
10029501,10029501,3/7/2016,Male,Asian,no,no,yes,private
10029502,10029502,7/20/1950,Female,Caucasian,no,no,yes,private
10029503,10029503,7/4/2002,Female,Hispanic,no,no,yes,private
10029504,10029504,8/1/1920,Male,African American,no,no,yes,private
10029505,10029505,7/16/1995,Male,African American,no,no,yes,private
10029506,10029506,7/22/2003,Male,Caucasian,no,no,no,private
10029507,10029507,7/12/2012,Male,Caucasian,no,no,yes,public
10029508,10029508,7/8/2001,Male,Caucasian,no,no,yes,none
10029509,10029509,6/3/1964,Female,Hispanic,no,no,yes,private
10029510,10029510,1/7/1926,Male,Caucasian,yes,no,yes,public
10029511,10029511,1/13/1997,Female,Caucasian,no,no,yes,private
10029512,10029512,4/16/1975,Female,Hispanic,no,no,yes,private
10029513,10029513,6/15/1954,Male,Caucasian,yes,no,yes,private
10029514,10029514,4/2/1963,Female,Caucasian,no,no,yes,public
10029515,10029515,10/27/1974,Female,African American,no,no,no,private
10029516,10029516,6/16/1963,Female,Caucasian,no,no,yes,public
