10011787,10011787,12/09/2021,4,10,7,8,7
10011788,10011788,10/04/2021,3,6,9,5,5
10011789,10011789,04/30/2021,7,8,10,5,2
10011790,10011790,01/24/2021,4,5,7,10,1
10011791,10011791,04/08/2021,9,4,6,9,8
10011792,10011792,09/19/2021,7,2,7,4,5
10011793,10011793,08/09/2021,4,3,10,7,2
10011794,10011794,05/19/2021,6,4,5,6,4
10011795,10011795,10/06/2021,7,4,6,8,4
10011796,10011796,01/02/2021,3,4,7,9,3
10011797,10011797,01/15/2021,8,6,9,5,8
10011798,10011798,05/07/2021,9,2,5,6,3
10011799,10011799,08/03/2021,5,8,6,4,4
10011800,10011800,12/27/2021,5,9,6,5,4
10011801,10011801,10/29/2021,5,3,7,10,3
10011802,10011802,01/12/2021,8,2,9,10,6
10011803,10011803,07/01/2021,7,5,7,4,6
10011804,10011804,07/02/2021,8,2,10,7,3
10011805,10011805,12/11/2021,3,2,7,3,5
10011806,10011806,08/23/2021,3,4,6,7,4
10011807,10011807,06/28/2021,8,6,7,7,5
10011808,10011808,03/21/2021,7,4,10,4,4
10011809,10011809,04/22/2021,7,8,5,9,5
10011810,10011810,11/07/2021,2,4,8,3,5
10011811,10011811,11/12/2021,8,4,5,4,4
10011812,10011812,09/28/2021,5,6,9,8,7
10011813,10011813,04/08/2021,6,9,3,6,2
10011814,10011814,12/29/2021,6,8,9,5,4
10011815,10011815,04/11/2021,6,7,4,9,2
10011816,10011816,06/01/2021,4,8,8,7,5
10011817,10011817,07/01/2021,6,4,1,3,6
10011818,10011818,02/13/2021,6,9,4,8,6
10011819,10011819,03/05/2021,6,8,9,6,6
10011820,10011820,09/28/2021,3,9,7,5,7
10011821,10011821,01/09/2021,5,2,10,2,7
10011822,10011822,02/05/2021,8,9,4,8,3
10011823,10011823,09/27/2021,8,1,6,5,6
10011824,10011824,12/03/2021,9,9,5,8,4
10011825,10011825,11/28/2021,8,7,5,5,5
10011826,10011826,01/28/2021,5,5,6,5,5
10011827,10011827,09/11/2021,5,6,4,7,4
10011828,10011828,04/15/2021,7,8,7,4,6
10011829,10011829,08/25/2021,8,6,7,8,7
10011830,10011830,12/30/2021,8,8,3,5,6
10011831,10011831,06/07/2021,3,3,3,6,4
10011832,10011832,02/06/2021,5,4,5,5,10
10011833,10011833,03/27/2021,6,2,7,9,6
10011834,10011834,05/10/2021,4,9,2,8,2
10011835,10011835,04/24/2021,9,6,4,6,2
10011836,10011836,04/23/2021,5,5,4,3,2
10011837,10011837,07/20/2021,7,7,5,4,7
10011838,10011838,01/01/2021,4,8,7,2,4
10011839,10011839,12/14/2021,4,4,10,5,6
10011840,10011840,04/19/2021,1,5,10,5,3
10011841,10011841,05/06/2021,9,8,5,4,7
10011842,10011842,12/01/2021,6,4,6,5,1
10011843,10011843,01/01/2021,7,2,5,10,4
10011844,10011844,01/29/2021,6,1,3,6,2
10011845,10011845,01/21/2021,3,8,5,8,8
10011846,10011846,08/27/2021,6,4,5,9,3
10011847,10011847,10/17/2021,7,4,7,10,3
10011848,10011848,06/15/2021,6,6,6,4,8
10011849,10011849,07/04/2021,6,6,7,6,6
10011850,10011850,09/17/2021,6,2,6,6,4
10011851,10011851,06/21/2021,4,3,7,6,3
10011852,10011852,05/05/2021,5,3,7,4,6
10011853,10011853,08/02/2021,8,2,1,4,3
10011854,10011854,12/12/2021,6,4,5,5,4
10011855,10011855,01/03/2021,3,4,2,6,2
10011856,10011856,08/13/2021,7,6,7,5,8
10011857,10011857,10/20/2021,3,4,10,5,6
10011858,10011858,07/21/2021,6,4,9,8,3
10011859,10011859,02/12/2021,6,8,6,3,7
10011860,10011860,11/09/2021,5,7,6,5,2
10011861,10011861,10/06/2021,4,5,10,5,7
10011862,10011862,07/05/2021,5,2,7,4,7
10011863,10011863,11/09/2021,6,3,8,5,5
10011864,10011864,09/27/2021,6,4,8,6,7
10011865,10011865,03/13/2021,4,9,10,1,5
10011866,10011866,01/19/2021,8,8,5,3,6
10011867,10011867,09/27/2021,4,5,9,5,2
10011868,10011868,09/20/2021,6,4,5,9,4
10011869,10011869,11/06/2021,8,9,7,5,2
10011870,10011870,01/07/2021,5,4,7,5,6
10011871,10011871,06/13/2021,5,4,6,6,3
10011872,10011872,09/27/2021,6,4,10,10,5
10011873,10011873,03/22/2021,4,6,6,5,8
10011874,10011874,12/14/2021,10,6,9,7,4
10011875,10011875,09/14/2021,9,2,5,3,6
10011876,10011876,10/10/2021,8,7,9,8,1
10011877,10011877,01/26/2021,6,6,6,9,6
10011878,10011878,08/11/2021,10,2,6,2,5
10011879,10011879,07/19/2021,8,7,7,8,7
10011880,10011880,07/01/2021,5,5,8,3,5
10011881,10011881,10/26/2021,5,2,7,9,2
10011882,10011882,08/18/2021,7,6,7,6,3
10011883,10011883,06/09/2021,6,4,7,7,5
10011884,10011884,03/02/2021,6,5,5,4,8
10011885,10011885,06/21/2021,10,7,3,6,2
10011886,10011886,10/05/2021,10,8,7,5,2
10011887,10011887,02/08/2021,6,6,5,3,7
10011888,10011888,05/20/2021,10,10,9,8,6
10011889,10011889,09/28/2021,2,2,5,7,5
10011890,10011890,02/19/2021,7,8,2,4,7
10011891,10011891,04/24/2021,5,4,1,6,1
10011892,10011892,04/18/2021,4,4,10,6,6
10011893,10011893,09/06/2021,4,2,9,3,4
10011894,10011894,01/01/2021,5,8,7,7,3
10011895,10011895,02/06/2021,5,2,9,2,2
10011896,10011896,11/01/2021,6,3,6,1,6
10011897,10011897,11/08/2021,4,9,5,6,5
10011898,10011898,01/18/2021,5,2,7,9,6
10011899,10011899,05/27/2021,5,4,8,5,3
10011900,10011900,07/06/2021,6,6,3,3,2
10011901,10011901,01/17/2021,5,7,10,5,7
10011902,10011902,07/20/2021,7,2,7,2,5
10011903,10011903,04/08/2021,7,9,6,2,6
10011904,10011904,05/23/2021,7,6,9,4,2
10011905,10011905,10/23/2021,9,4,10,7,4
10011906,10011906,10/27/2021,10,7,5,6,8
10011907,10011907,08/13/2021,5,5,7,6,3
10011908,10011908,06/09/2021,9,8,6,5,3
10011909,10011909,11/29/2021,6,2,4,2,5
10011910,10011910,12/24/2021,5,2,7,5,5
10011911,10011911,07/19/2021,5,8,5,3,2
10011912,10011912,06/28/2021,2,5,8,4,5
10011913,10011913,01/19/2021,6,8,7,4,5
10011914,10011914,10/24/2021,7,5,5,4,4
10011915,10011915,04/16/2021,6,2,6,7,2
10011916,10011916,12/08/2021,4,3,6,8,4
10011917,10011917,11/04/2021,7,3,7,9,4
10011918,10011918,03/06/2021,5,7,6,7,4
10011919,10011919,09/09/2021,4,2,1,7,7
10011920,10011920,08/31/2021,6,6,9,3,8
10011921,10011921,04/23/2021,9,8,6,5,5
10011922,10011922,05/20/2021,6,5,4,1,2
10011923,10011923,06/22/2021,5,2,8,4,7
10011924,10011924,08/23/2021,8,4,4,10,6
10011925,10011925,06/11/2021,6,2,7,4,5
10011926,10011926,07/21/2021,4,4,3,4,3
10011927,10011927,08/08/2021,5,9,9,5,1
10011928,10011928,11/21/2021,8,6,5,8,7
10011929,10011929,09/07/2021,9,4,9,4,5
10011930,10011930,09/18/2021,7,3,2,7,7
10011931,10011931,03/22/2021,10,9,5,5,6
10011932,10011932,05/08/2021,8,5,6,4,5
10011933,10011933,05/28/2021,8,9,7,4,7
10011934,10011934,11/23/2021,4,4,7,5,3
10011935,10011935,02/21/2021,2,4,1,4,7
10011936,10011936,01/16/2021,5,8,7,9,5
10011937,10011937,02/04/2021,4,3,3,6,4
10011938,10011938,03/07/2021,3,9,7,6,8
10011939,10011939,11/14/2021,6,4,7,6,2
10011940,10011940,09/06/2021,5,2,5,5,7
10011941,10011941,10/29/2021,4,4,7,5,5
10011942,10011942,12/29/2021,6,5,8,9,3
10011943,10011943,02/06/2021,8,2,6,6,8
10011944,10011944,12/14/2021,5,8,5,1,6
10011945,10011945,03/05/2021,5,7,5,3,2
10011946,10011946,12/18/2021,3,5,9,8,9
10011947,10011947,01/27/2021,8,6,5,3,4
10011948,10011948,09/11/2021,4,4,6,7,4
10011949,10011949,01/19/2021,4,6,3,2,5
10011950,10011950,10/20/2021,5,8,6,9,7
10011951,10011951,01/09/2021,4,7,9,5,3
10011952,10011952,06/16/2021,4,8,6,9,7
10011953,10011953,01/20/2021,2,9,6,10,4
10011954,10011954,02/25/2021,7,4,7,6,8
10011955,10011955,11/22/2021,4,2,7,7,2
10011956,10011956,12/29/2021,1,7,8,7,2
10011957,10011957,09/22/2021,2,9,8,4,3
10011958,10011958,08/26/2021,6,4,6,9,4
10011959,10011959,01/08/2021,6,8,5,9,8
10011960,10011960,04/06/2021,6,6,9,9,4
10011961,10011961,04/22/2021,9,2,6,4,5
10011962,10011962,02/20/2021,8,2,4,5,5
10011963,10011963,09/28/2021,7,6,8,3,8
10011964,10011964,01/27/2021,4,4,6,5,5
10011965,10011965,06/03/2021,7,3,2,4,4
10011966,10011966,10/12/2021,10,1,5,7,5
10011967,10011967,02/25/2021,8,5,7,2,5
10011968,10011968,03/18/2021,7,2,5,6,6
10011969,10011969,08/26/2021,9,2,5,5,7
10011970,10011970,09/05/2021,6,8,8,9,7
10011971,10011971,05/02/2021,4,5,8,8,5
10011972,10011972,03/16/2021,5,8,3,2,4
10011973,10011973,11/30/2021,5,6,5,5,6
10011974,10011974,12/18/2021,5,4,7,7,4
10011975,10011975,03/20/2021,8,6,5,10,2
10011976,10011976,01/17/2021,9,4,5,4,5
10011977,10011977,09/23/2021,10,8,9,6,8
10011978,10011978,10/21/2021,6,6,7,3,3
10011979,10011979,09/17/2021,4,3,4,6,3
10011980,10011980,09/15/2021,5,7,7,10,5
10011981,10011981,10/19/2021,7,4,7,5,7
10011982,10011982,10/01/2021,6,6,4,5,4
10011983,10011983,02/17/2021,2,9,8,9,6
10011984,10011984,10/25/2021,7,2,6,4,6
10011985,10011985,08/09/2021,8,4,4,2,6
10011986,10011986,12/30/2021,1,9,3,3,5
10011987,10011987,04/16/2021,7,2,6,6,7
10011988,10011988,10/18/2021,6,8,4,8,5
10011989,10011989,01/15/2021,4,8,10,8,8
10011990,10011990,01/09/2021,6,3,5,8,8
10011991,10011991,08/24/2021,3,7,9,6,5
10011992,10011992,10/04/2021,8,8,5,7,10
10011993,10011993,09/01/2021,8,3,9,3,4
10011994,10011994,12/06/2021,7,8,4,5,6
10011995,10011995,08/31/2021,6,6,6,10,6
10011996,10011996,01/06/2021,8,2,7,1,3
10011997,10011997,03/17/2021,6,2,6,4,6
10011998,10011998,06/04/2021,5,5,8,4,2
10011999,10011999,08/17/2021,4,9,7,9,8
10012000,10012000,07/09/2021,6,9,10,5,6
10012001,10012001,11/05/2021,4,2,6,7,5
10012002,10012002,08/11/2021,10,10,3,9,5
10012003,10012003,02/12/2021,2,4,4,5,10
10012004,10012004,06/01/2021,8,2,6,4,8
10012005,10012005,05/31/2021,8,4,6,5,3
10012006,10012006,04/08/2021,5,8,9,8,8
10012007,10012007,02/02/2021,4,4,7,9,3
10012008,10012008,05/22/2021,8,9,6,7,6
10012009,10012009,03/09/2021,8,10,8,9,4
10012010,10012010,09/14/2021,6,8,10,5,5
10012011,10012011,04/13/2021,3,2,6,9,8
10012012,10012012,09/15/2021,7,1,7,5,6
10012013,10012013,08/22/2021,2,7,6,8,8
10012014,10012014,03/20/2021,8,2,10,4,3
10012015,10012015,06/13/2021,7,8,4,4,2
10012016,10012016,07/26/2021,10,3,6,3,4
10012017,10012017,08/09/2021,6,2,8,9,5
10012018,10012018,10/30/2021,7,4,8,5,6
10012019,10012019,08/25/2021,5,2,7,7,7
10012020,10012020,12/24/2021,8,9,10,5,8
10012021,10012021,11/11/2021,6,9,6,6,8
10012022,10012022,07/12/2021,6,4,6,5,7
10012023,10012023,06/23/2021,5,4,6,9,7
10012024,10012024,07/28/2021,7,2,5,5,5
10012025,10012025,07/19/2021,7,9,5,9,6
10012026,10012026,10/21/2021,8,9,10,5,7
10012027,10012027,04/16/2021,7,8,10,6,4
10012028,10012028,01/29/2021,8,2,4,6,4
10012029,10012029,10/11/2021,6,4,5,5,5
10012030,10012030,05/05/2021,7,2,5,4,4
10012031,10012031,02/03/2021,7,8,8,6,2
10012032,10012032,05/09/2021,4,5,5,2,6
10012033,10012033,08/13/2021,8,7,6,6,5
10012034,10012034,06/06/2021,7,6,9,5,5
10012035,10012035,08/26/2021,5,3,8,4,9
10012036,10012036,01/12/2021,5,4,10,4,5
10012037,10012037,01/02/2021,5,4,7,6,2
10012038,10012038,09/18/2021,8,8,1,8,4
10012039,10012039,04/14/2021,2,9,3,7,7
10012040,10012040,02/06/2021,4,2,8,5,2
10012041,10012041,09/17/2021,5,10,5,1,8
10012042,10012042,03/19/2021,4,9,10,2,4
10012043,10012043,05/01/2021,4,7,8,6,4
10012044,10012044,12/06/2021,10,8,7,1,4
10012045,10012045,08/26/2021,8,6,7,9,3
10012046,10012046,09/12/2021,4,8,6,8,5
10012047,10012047,04/06/2021,7,4,7,6,6
10012048,10012048,02/13/2021,5,4,4,4,6
10012049,10012049,10/02/2021,5,5,4,7,2
10012050,10012050,05/22/2021,7,7,9,6,6
10012051,10012051,04/02/2021,4,2,10,4,8
10012052,10012052,02/13/2021,8,4,4,4,5
10012053,10012053,06/15/2021,5,2,6,5,9
10012054,10012054,09/05/2021,5,7,6,6,5
10012055,10012055,02/01/2021,6,9,5,2,10
10012056,10012056,05/25/2021,3,6,2,4,6
10012057,10012057,10/08/2021,4,3,4,9,8
10012058,10012058,06/10/2021,5,2,10,6,4
10012059,10012059,01/27/2021,10,3,7,8,6
10012060,10012060,03/04/2021,7,4,5,8,7
10012061,10012061,08/23/2021,4,9,6,4,2
10012062,10012062,04/06/2021,6,8,10,7,7
10012063,10012063,04/20/2021,6,8,3,6,4
10012064,10012064,12/20/2021,8,10,9,7,4
10012065,10012065,05/17/2021,8,6,4,5,4
10012066,10012066,06/14/2021,7,7,5,4,8
10012067,10012067,11/16/2021,5,9,5,6,4
10012068,10012068,02/12/2021,7,2,9,3,2
10012069,10012069,06/24/2021,5,8,4,5,5
10012070,10012070,11/17/2021,7,8,7,7,4
10012071,10012071,01/19/2021,3,5,6,2,7
10012072,10012072,04/01/2021,8,8,6,1,4
10012073,10012073,10/15/2021,9,4,1,4,7
10012074,10012074,03/06/2021,5,3,8,8,3
10012075,10012075,02/09/2021,6,6,7,2,3
10012076,10012076,06/22/2021,7,6,5,3,4
10012077,10012077,03/31/2021,7,6,6,8,6
10012078,10012078,01/05/2021,5,5,7,4,4
10012079,10012079,06/10/2021,7,6,6,10,6
10012080,10012080,09/10/2021,10,8,1,4,5
10012081,10012081,09/21/2021,5,6,5,4,7
10012082,10012082,08/18/2021,5,4,7,5,5
10012083,10012083,02/26/2021,3,5,6,2,8
10012084,10012084,02/22/2021,7,9,8,4,5
10012085,10012085,06/25/2021,8,4,5,6,7
10012086,10012086,05/16/2021,4,8,8,5,7
10012087,10012087,01/16/2021,1,2,4,2,7
10012088,10012088,06/24/2021,5,6,7,8,8
10012089,10012089,02/03/2021,7,6,9,4,5
10012090,10012090,06/08/2021,10,2,5,3,4
10012091,10012091,05/31/2021,10,4,6,7,7
10012092,10012092,02/01/2021,6,5,8,9,4
10012093,10012093,01/10/2021,6,8,9,5,5
10012094,10012094,02/16/2021,1,10,6,7,7
10012095,10012095,04/25/2021,8,2,8,4,5
10012096,10012096,01/29/2021,5,2,7,6,5
10012097,10012097,03/10/2021,5,9,8,9,3
10012098,10012098,01/05/2021,4,8,7,5,5
10012099,10012099,08/13/2021,1,6,4,4,4
10012100,10012100,07/22/2021,7,6,3,8,4
10012101,10012101,07/21/2021,7,2,7,8,7
10012102,10012102,01/25/2021,10,1,4,7,6
10012103,10012103,08/02/2021,7,1,6,8,3
10012104,10012104,01/31/2021,4,6,7,5,8
10012105,10012105,09/06/2021,5,6,8,9,7
10012106,10012106,10/31/2021,4,2,4,5,1
10012107,10012107,07/12/2021,6,8,7,7,2
10012108,10012108,10/19/2021,7,8,9,5,6
10012109,10012109,05/14/2021,5,8,7,7,7
10012110,10012110,06/13/2021,4,5,8,2,5
10012111,10012111,10/23/2021,6,3,2,10,4
10012112,10012112,01/28/2021,4,6,9,6,4
10012113,10012113,06/29/2021,8,9,10,5,3
10012114,10012114,11/27/2021,6,3,4,8,6
10012115,10012115,12/16/2021,6,3,8,8,1
10012116,10012116,09/20/2021,5,8,6,6,7
10012117,10012117,08/04/2021,5,4,7,8,3
10012118,10012118,04/02/2021,6,7,5,7,7
10012119,10012119,07/08/2021,7,2,7,4,8
10012120,10012120,12/30/2021,2,5,4,7,4
10012121,10012121,03/29/2021,9,4,7,2,6
10012122,10012122,02/15/2021,6,5,8,6,1
10012123,10012123,08/16/2021,8,8,5,8,4
10012124,10012124,04/23/2021,4,5,5,3,7
10012125,10012125,08/01/2021,9,6,6,7,5
10012126,10012126,05/07/2021,4,4,8,6,6
10012127,10012127,08/25/2021,6,5,3,7,5
10012128,10012128,04/19/2021,4,6,4,2,4
10012129,10012129,10/01/2021,6,8,8,5,10
10012130,10012130,04/20/2021,9,9,4,4,2
10012131,10012131,07/03/2021,6,4,4,8,8
10012132,10012132,02/20/2021,10,2,10,3,7
10012133,10012133,09/25/2021,10,2,4,6,2
10012134,10012134,12/09/2021,6,9,7,6,6
10012135,10012135,03/23/2021,10,4,10,6,6
10012136,10012136,11/09/2021,6,6,4,5,3
10012137,10012137,12/15/2021,4,2,9,5,5
10012138,10012138,02/13/2021,9,2,4,6,2
10012139,10012139,05/31/2021,5,9,10,8,4
10012140,10012140,12/01/2021,8,10,4,4,8
10012141,10012141,01/03/2021,7,2,1,5,9
10012142,10012142,01/26/2021,7,8,4,8,5
10012143,10012143,09/25/2021,6,6,6,9,7
10012144,10012144,04/27/2021,6,3,10,3,4
10012145,10012145,05/25/2021,5,3,9,5,8
10012146,10012146,05/13/2021,5,5,4,5,8
10012147,10012147,05/02/2021,5,9,8,7,5
10012148,10012148,06/02/2021,6,6,6,6,4
10012149,10012149,07/02/2021,4,2,8,3,9
10012150,10012150,08/03/2021,6,5,8,8,10
10012151,10012151,10/31/2021,4,8,7,3,7
10012152,10012152,10/12/2021,8,8,5,8,7
10012153,10012153,10/07/2021,5,6,6,8,5
10012154,10012154,07/12/2021,3,9,6,9,6
10012155,10012155,06/24/2021,10,5,7,3,7
10012156,10012156,09/09/2021,3,2,9,2,6
10012157,10012157,04/10/2021,2,7,8,7,5
10012158,10012158,02/01/2021,6,6,6,3,7
10012159,10012159,06/18/2021,7,1,3,5,6
10012160,10012160,01/19/2021,4,7,10,3,8
10012161,10012161,08/03/2021,7,4,5,4,4
10012162,10012162,09/14/2021,2,6,4,7,5
10012163,10012163,09/30/2021,8,6,5,6,6
10012164,10012164,11/11/2021,4,8,3,9,2
10012165,10012165,02/28/2021,5,7,5,7,8
10012166,10012166,04/17/2021,5,6,7,4,4
10012167,10012167,06/25/2021,8,3,5,3,10
10012168,10012168,04/24/2021,3,6,6,5,4
10012169,10012169,08/13/2021,5,4,7,8,6
10012170,10012170,07/03/2021,1,7,5,5,4
10012171,10012171,01/05/2021,7,5,7,8,5
10012172,10012172,06/28/2021,10,4,10,5,7
10012173,10012173,07/28/2021,2,6,7,6,4
10012174,10012174,06/05/2021,5,8,8,4,4
10012175,10012175,01/07/2021,6,2,7,6,7
10012176,10012176,10/22/2021,3,7,6,5,8
10012177,10012177,12/29/2021,4,8,4,5,5
10012178,10012178,10/30/2021,9,2,4,9,10
10012179,10012179,10/24/2021,5,9,10,6,6
10012180,10012180,05/05/2021,4,9,5,6,7
10012181,10012181,08/22/2021,4,8,4,1,8
10012182,10012182,05/10/2021,6,7,8,4,5
10012183,10012183,03/19/2021,10,9,10,3,4
10012184,10012184,03/26/2021,5,8,7,5,2
10012185,10012185,10/13/2021,5,9,1,5,7
10012186,10012186,09/18/2021,9,5,8,4,4
10012187,10012187,09/04/2021,7,4,5,6,4
10012188,10012188,02/28/2021,5,2,3,8,2
10012189,10012189,01/19/2021,10,9,6,5,7
10012190,10012190,01/17/2021,5,4,6,5,3
10012191,10012191,05/24/2021,6,4,1,8,5
10012192,10012192,09/14/2021,6,7,5,7,6
10012193,10012193,06/04/2021,4,6,7,8,3
10012194,10012194,10/08/2021,7,7,6,7,2
10012195,10012195,10/04/2021,8,9,6,5,5
10012196,10012196,01/05/2021,5,4,6,3,5
10012197,10012197,12/13/2021,7,6,7,6,3
10012198,10012198,07/02/2021,9,9,7,5,7
10012199,10012199,11/29/2021,6,9,4,10,7
10012200,10012200,07/31/2021,8,8,7,7,2
10012201,10012201,01/14/2021,9,7,3,7,2
10012202,10012202,12/17/2021,9,5,9,8,4
10012203,10012203,06/16/2021,6,5,6,6,3
10012204,10012204,10/14/2021,3,4,10,3,3
10012205,10012205,01/27/2021,5,4,9,4,4
10012206,10012206,12/06/2021,8,6,10,8,5
10012207,10012207,11/03/2021,4,3,7,7,4
10012208,10012208,02/25/2021,7,2,6,3,6
10012209,10012209,10/02/2021,5,3,6,4,6
10012210,10012210,08/11/2021,4,4,6,9,4
10012211,10012211,01/31/2021,7,5,7,7,4
10012212,10012212,11/01/2021,8,4,4,4,4
10012213,10012213,04/02/2021,5,9,10,5,3
10012214,10012214,02/06/2021,9,10,8,8,8
10012215,10012215,09/15/2021,10,6,4,6,2
10012216,10012216,01/24/2021,8,7,10,6,4
10012217,10012217,10/01/2021,7,3,4,8,7
10012218,10012218,03/27/2021,6,2,5,9,3
10012219,10012219,04/03/2021,5,6,4,3,5
10012220,10012220,04/23/2021,8,3,7,7,8
10012221,10012221,10/13/2021,9,6,7,6,7
10012222,10012222,03/16/2021,9,9,10,8,7
10012223,10012223,04/10/2021,6,3,7,9,7
10012224,10012224,12/25/2021,9,9,6,8,7
10012225,10012225,12/23/2021,6,2,5,9,7
10012226,10012226,03/09/2021,8,3,8,8,5
10012227,10012227,10/22/2021,6,1,9,7,7
10012228,10012228,11/02/2021,6,5,4,5,10
10012229,10012229,11/01/2021,8,5,5,8,6
10012230,10012230,03/25/2021,7,9,6,3,4
10012231,10012231,02/14/2021,4,2,5,8,2
10012232,10012232,09/19/2021,8,7,5,3,4
10012233,10012233,01/25/2021,4,9,7,9,4
10012234,10012234,03/30/2021,9,5,9,7,10
10012235,10012235,01/22/2021,2,5,9,5,2
10012236,10012236,09/13/2021,8,6,6,3,5
10012237,10012237,09/23/2021,7,8,6,8,5
10012238,10012238,04/07/2021,8,10,6,8,5
10012239,10012239,04/25/2021,6,6,8,5,8
10012240,10012240,09/17/2021,3,5,5,3,5
10012241,10012241,06/13/2021,5,4,8,2,5
10012242,10012242,01/11/2021,7,6,7,7,5
10012243,10012243,01/21/2021,4,5,5,4,5
10012244,10012244,09/02/2021,8,2,9,8,3
10012245,10012245,12/10/2021,7,2,9,6,7
10012246,10012246,09/27/2021,6,5,10,5,8
10012247,10012247,01/17/2021,2,2,6,5,7
10012248,10012248,08/05/2021,9,8,10,5,6
10012249,10012249,10/15/2021,8,3,6,10,5
10012250,10012250,10/05/2021,7,2,7,3,7
10012251,10012251,01/29/2021,6,4,10,6,2
10012252,10012252,02/02/2021,9,5,4,3,3
10012253,10012253,05/29/2021,8,10,5,5,5
10012254,10012254,12/25/2021,4,6,3,7,8
10012255,10012255,08/10/2021,5,4,8,2,3
10012256,10012256,08/25/2021,4,8,7,7,3
10012257,10012257,03/02/2021,5,9,3,6,3
10012258,10012258,10/04/2021,8,4,5,6,5
10012259,10012259,04/24/2021,5,4,5,4,3
10012260,10012260,08/31/2021,5,8,10,5,2
10012261,10012261,04/26/2021,3,8,6,6,3
10012262,10012262,07/24/2021,9,8,8,6,6
10012263,10012263,07/15/2021,4,7,9,7,6
10012264,10012264,03/02/2021,7,9,5,3,6
10012265,10012265,11/20/2021,7,10,5,4,7
10012266,10012266,07/31/2021,6,5,10,4,5
10012267,10012267,08/22/2021,7,2,8,5,2
10012268,10012268,09/28/2021,7,8,6,5,2
10012269,10012269,08/24/2021,5,5,4,4,6
10012270,10012270,06/13/2021,5,4,4,5,4
10012271,10012271,04/03/2021,5,4,4,9,3
10012272,10012272,03/23/2021,5,3,5,7,4
10012273,10012273,02/24/2021,4,2,5,4,4
10012274,10012274,11/12/2021,5,9,9,3,2
10012275,10012275,03/05/2021,4,1,4,8,7
10012276,10012276,03/19/2021,6,6,8,5,4
10012277,10012277,02/21/2021,8,2,9,8,5
10012278,10012278,12/15/2021,8,6,10,4,3
10012279,10012279,06/30/2021,5,3,4,8,7
10012280,10012280,05/20/2021,2,4,8,7,2
10012281,10012281,02/22/2021,8,9,9,6,3
10012282,10012282,05/05/2021,8,6,6,10,7
10012283,10012283,02/13/2021,6,9,6,3,7
10012284,10012284,12/28/2021,6,8,10,9,4
10012285,10012285,02/16/2021,4,5,7,4,9
10012286,10012286,04/21/2021,8,7,4,6,6
10012287,10012287,11/08/2021,6,8,9,8,7
10012288,10012288,12/03/2021,1,3,6,3,7
10012289,10012289,05/02/2021,6,6,5,8,4
10012290,10012290,08/12/2021,6,8,6,4,7
10012291,10012291,08/08/2021,9,9,6,6,2
10012292,10012292,10/12/2021,8,9,3,9,2
10012293,10012293,02/24/2021,1,5,9,3,2
10012294,10012294,12/09/2021,5,3,10,6,3
10012295,10012295,02/28/2021,4,3,6,9,5
10012296,10012296,05/23/2021,3,5,7,3,7
10012297,10012297,03/18/2021,9,3,5,5,5
10012298,10012298,03/04/2021,5,5,6,4,5
10012299,10012299,02/27/2021,8,10,5,9,2
10012300,10012300,02/18/2021,3,8,4,8,6
10012301,10012301,10/04/2021,9,8,8,9,7
10012302,10012302,07/22/2021,6,3,5,6,5
10012303,10012303,04/11/2021,4,10,2,9,6
10012304,10012304,12/30/2021,8,9,6,4,3
10012305,10012305,12/03/2021,8,9,10,7,3
10012306,10012306,12/13/2021,1,5,5,4,7
10012307,10012307,04/08/2021,7,8,10,4,5
10012308,10012308,08/24/2021,7,9,8,9,5
10012309,10012309,04/21/2021,6,6,8,8,4
10012310,10012310,10/10/2021,6,7,4,4,7
10012311,10012311,01/11/2021,4,4,5,8,4
10012312,10012312,04/30/2021,4,2,10,9,5
10012313,10012313,12/04/2021,5,8,5,6,6
10012314,10012314,08/20/2021,8,3,6,5,6
10012315,10012315,11/25/2021,7,2,3,4,10
10012316,10012316,08/11/2021,2,2,10,9,3
10012317,10012317,11/03/2021,7,6,10,2,6
10012318,10012318,07/16/2021,5,4,10,7,3
10012319,10012319,09/05/2021,6,6,7,4,8
10012320,10012320,02/10/2021,5,6,3,8,6
10012321,10012321,04/10/2021,8,8,9,4,3
10012322,10012322,03/16/2021,7,6,9,9,4
10012323,10012323,03/29/2021,2,4,2,7,4
10012324,10012324,03/30/2021,5,2,9,8,7
10012325,10012325,12/18/2021,7,5,5,5,4
10012326,10012326,11/16/2021,8,6,9,7,6
10012327,10012327,07/10/2021,7,7,9,9,7
10012328,10012328,06/05/2021,7,9,5,4,6
10012329,10012329,08/14/2021,9,8,7,3,2
10012330,10012330,12/22/2021,4,8,7,9,7
10012331,10012331,04/04/2021,4,8,6,7,6
10012332,10012332,11/03/2021,8,4,6,7,2
10012333,10012333,02/12/2021,10,3,5,4,3
10012334,10012334,03/21/2021,8,2,6,10,5
10012335,10012335,12/07/2021,8,10,7,2,8
10012336,10012336,11/24/2021,5,6,5,5,2
10012337,10012337,11/09/2021,5,8,5,8,6
10012338,10012338,12/13/2021,8,8,5,5,10
10012339,10012339,03/16/2021,6,8,9,5,7
10012340,10012340,11/11/2021,2,4,5,9,6
10012341,10012341,10/02/2021,8,6,10,2,4
10012342,10012342,07/24/2021,6,4,8,4,4
10012343,10012343,05/13/2021,5,2,4,8,8
10012344,10012344,01/15/2021,8,8,8,4,5
10012345,10012345,07/01/2021,4,3,5,6,4
10012346,10012346,06/21/2021,6,6,7,5,5
